id_registro_meteo,aeroporto,data_hora,temperatura_c,pressao_hpa,visibilidade_m,vento_kmh,rajada_kmh,precipitacao_mm,cobertura_nuvens_pct,condicao_meteorologica
MET2025-0604,SBCF,2025-07-06 09:00,18.8,1011.0,10567,14,38,0.9,36,Chuva
MET2025-0605,SBCF,2025-07-06 12:00,19.7,1010.6,10567,14,28,0.9,36,Chuva
MET2025-0601,SBPA,2025-07-06 00:00,13.7,1016.0,3050,28,39,5.5,100,Chuva intensa
MET2025-0602,SBPA,2025-07-06 03:00,12.8,1016.4,3050,28,40,5.5,89,Chuva intensa
MET2025-0603,SBPA,2025-07-06 06:00,11.9,1016.9,3050,28,50,5.5,97,Chuva intensa
MET2025-0604,SBPA,2025-07-06 09:00,12.8,1016.4,3050,28,44,5.5,100,Chuva intensa
MET2025-0605,SBPA,2025-07-06 12:00,13.7,1016.0,3050,28,39,5.5,92,Chuva intensa
MET2025-0601,SBCT,2025-07-06 00:00,11.2,1015.4,4320,29,49,4.6,71,Chuva
MET2025-0602,SBCT,2025-07-06 03:00,10.3,1015.8,4320,29,54,4.6,97,Chuva
MET2025-0603,SBCT,2025-07-06 06:00,9.4,1016.3,4320,29,51,4.6,94,Chuva
MET2025-0604,SBCT,2025-07-06 09:00,10.3,1015.8,4320,29,49,4.6,89,Chuva
MET2025-0605,SBCT,2025-07-06 12:00,11.2,1015.4,4320,29,52,4.6,95,Chuva
MET2025-0601,SBRF,2025-07-06 00:00,22.0,1012.2,9323,23,35,0.9,24,Chuva
MET2025-0602,SBRF,2025-07-06 03:00,21.1,1012.6,9323,23,38,0.9,48,Chuva
MET2025-0603,SBRF,2025-07-06 06:00,20.2,1013.1,9323,23,36,0.9,18,Chuva
MET2025-0604,SBRF,2025-07-06 09:00,21.1,1012.6,9323,23,46,0.9,41,Chuva
MET2025-0605,SBRF,2025-07-06 12:00,22.0,1012.2,9323,23,40,0.9,32,Chuva
MET2025-0601,SBFL,2025-07-06 00:00,13.4,1016.0,6315,23,42,4.0,71,Chuva
MET2025-0602,SBFL,2025-07-06 03:00,12.5,1016.4,6315,23,37,4.0,85,Chuva
MET2025-0603,SBFL,2025-07-06 06:00,11.6,1016.9,6315,23,47,4.0,73,Chuva
MET2025-0604,SBFL,2025-07-06 09:00,12.5,1016.4,6315,23,35,4.0,83,Chuva
MET2025-0605,SBFL,2025-07-06 12:00,13.4,1016.0,6315,23,38,4.0,78,Chuva
MET2025-0601,SBSV,2025-07-06 00:00,20.7,1015.3,10525,15,32,1.6,44,Chuva
MET2025-0602,SBSV,2025-07-06 03:00,19.8,1015.8,10525,15,38,1.6,47,Chuva
MET2025-0603,SBSV,2025-07-06 06:00,18.9,1016.2,10525,15,40,1.6,43,Chuva
MET2025-0604,SBSV,2025-07-06 09:00,19.8,1015.8,10525,15,30,1.6,48,Chuva
MET2025-0605,SBSV,2025-07-06 12:00,20.7,1015.3,10525,15,27,1.6,30,Chuva
MET2025-0601,SBCG,2025-07-06 00:00,18.4,1015.4,9486,15,40,2.3,57,Chuva
MET2025-0602,SBCG,2025-07-06 03:00,17.5,1015.8,9486,15,32,2.3,38,Chuva
MET2025-0603,SBCG,2025-07-06 06:00,16.6,1016.3,9486,15,30,2.3,75,Chuva
MET2025-0604,SBCG,2025-07-06 09:00,17.5,1015.8,9486,15,33,2.3,66,Chuva
MET2025-0605,SBCG,2025-07-06 12:00,18.4,1015.4,9486,15,33,2.3,47,Chuva
MET2025-0701,SBGR,2025-07-07 00:00,16.4,1018.9,8756,15,34,2.3,57,Chuva
MET2025-0702,SBGR,2025-07-07 03:00,15.5,1019.4,8756,15,30,2.3,52,Chuva
MET2025-0703,SBGR,2025-07-07 06:00,14.6,1019.8,8756,15,36,2.3,66,Chuva
MET2025-0704,SBGR,2025-07-07 09:00,15.5,1019.4,8756,15,26,2.3,56,Chuva
MET2025-0705,SBGR,2025-07-07 12:00,16.4,1018.9,8756,15,37,2.3,53,Chuva
MET2025-0701,SBGL,2025-07-07 00:00,17.3,1013.1,9702,16,33,3.1,74,Chuva
MET2025-0702,SBGL,2025-07-07 03:00,16.4,1013.5,9702,16,38,3.1,56,Chuva
MET2025-0703,SBGL,2025-07-07 06:00,15.5,1014.0,9702,16,34,3.1,64,Chuva
MET2025-0704,SBGL,2025-07-07 09:00,16.4,1013.5,9702,16,40,3.1,70,Chuva
MET2025-0705,SBGL,2025-07-07 12:00,17.3,1013.1,9702,16,35,3.1,80,Chuva
MET2025-0701,SBBR,2025-07-07 00:00,19.6,1015.4,11596,12,24,0.0,9,Ceu aberto
MET2025-0702,SBBR,2025-07-07 03:00,18.7,1015.8,11596,12,36,0.0,29,Ceu aberto
MET2025-0703,SBBR,2025-07-07 06:00,17.8,1016.3,11596,12,25,0.0,17,Ceu aberto
MET2025-0704,SBBR,2025-07-07 09:00,18.7,1015.8,11596,12,30,0.0,38,Ceu aberto
MET2025-0705,SBBR,2025-07-07 12:00,19.6,1015.4,11596,12,23,0.0,31,Ceu aberto
MET2025-0701,SBCF,2025-07-07 00:00,18.4,1009.0,11389,17,30,1.4,44,Chuva
MET2025-0702,SBCF,2025-07-07 03:00,17.5,1009.4,11389,17,29,1.4,44,Chuva
MET2025-0703,SBCF,2025-07-07 06:00,16.6,1009.9,11389,17,30,1.4,51,Chuva
MET2025-0704,SBCF,2025-07-07 09:00,17.5,1009.4,11389,17,29,1.4,44,Chuva
MET2025-0705,SBCF,2025-07-07 12:00,18.4,1009.0,11389,17,37,1.4,46,Chuva
MET2025-0701,SBPA,2025-07-07 00:00,10.3,1017.1,5955,26,42,4.8,100,Chuva
MET2025-0702,SBPA,2025-07-07 03:00,9.4,1017.5,5955,26,39,4.8,95,Chuva
MET2025-0703,SBPA,2025-07-07 06:00,8.5,1018.0,5955,26,40,4.8,86,Chuva
MET2025-0704,SBPA,2025-07-07 09:00,9.4,1017.5,5955,26,48,4.8,100,Chuva
MET2025-0705,SBPA,2025-07-07 12:00,10.3,1017.1,5955,26,48,4.8,91,Chuva
MET2025-0701,SBCT,2025-07-07 00:00,10.6,1020.9,7230,22,47,4.4,89,Chuva
MET2025-0702,SBCT,2025-07-07 03:00,9.7,1021.3,7230,22,42,4.4,100,Chuva
MET2025-0703,SBCT,2025-07-07 06:00,8.8,1021.8,7230,22,36,4.4,78,Chuva
MET2025-0704,SBCT,2025-07-07 09:00,9.7,1021.3,7230,22,36,4.4,98,Chuva
MET2025-0705,SBCT,2025-07-07 12:00,10.6,1020.9,7230,22,41,4.4,78,Chuva
MET2025-0701,SBRF,2025-07-07 00:00,24.1,1013.3,9792,20,31,1.5,39,Chuva
MET2025-0702,SBRF,2025-07-07 03:00,23.2,1013.7,9792,20,30,1.5,39,Chuva
MET2025-0703,SBRF,2025-07-07 06:00,22.3,1014.2,9792,20,37,1.5,37,Chuva
MET2025-0704,SBRF,2025-07-07 09:00,23.2,1013.7,9792,20,37,1.5,46,Chuva
MET2025-0705,SBRF,2025-07-07 12:00,24.1,1013.3,9792,20,39,1.5,34,Chuva
MET2025-0701,SBFL,2025-07-07 00:00,14.1,1014.8,5465,22,35,4.6,100,Chuva
MET2025-0702,SBFL,2025-07-07 03:00,13.2,1015.2,5465,22,37,4.6,98,Chuva
MET2025-0703,SBFL,2025-07-07 06:00,12.3,1015.7,5465,22,43,4.6,91,Chuva
MET2025-0704,SBFL,2025-07-07 09:00,13.2,1015.2,5465,22,40,4.6,75,Chuva
MET2025-0705,SBFL,2025-07-07 12:00,14.1,1014.8,5465,22,45,4.6,74,Chuva
MET2025-0701,SBSV,2025-07-07 00:00,23.5,1016.7,10535,15,29,0.7,30,Chuva
MET2025-0702,SBSV,2025-07-07 03:00,22.6,1017.1,10535,15,38,0.7,8,Chuva
MET2025-0703,SBSV,2025-07-07 06:00,21.7,1017.6,10535,15,26,0.7,43,Chuva
MET2025-0704,SBSV,2025-07-07 09:00,22.6,1017.1,10535,15,35,0.7,39,Chuva
MET2025-0705,SBSV,2025-07-07 12:00,23.5,1016.7,10535,15,32,0.7,45,Chuva
MET2025-0701,SBCG,2025-07-07 00:00,21.9,1008.3,7827,20,32,2.5,54,Chuva
MET2025-0702,SBCG,2025-07-07 03:00,21.0,1008.8,7827,20,34,2.5,45,Chuva
MET2025-0703,SBCG,2025-07-07 06:00,20.1,1009.2,7827,20,42,2.5,68,Chuva
MET2025-0704,SBCG,2025-07-07 09:00,21.0,1008.8,7827,20,32,2.5,38,Chuva
MET2025-0705,SBCG,2025-07-07 12:00,21.9,1008.3,7827,20,33,2.5,67,Chuva
MET2025-0801,SBGR,2025-07-08 00:00,16.5,1023.0,5936,26,37,4.0,79,Chuva
MET2025-0802,SBGR,2025-07-08 03:00,15.6,1023.4,5936,26,41,4.0,79,Chuva
MET2025-0803,SBGR,2025-07-08 06:00,14.7,1023.9,5936,26,47,4.0,65,Chuva
MET2025-0804,SBGR,2025-07-08 09:00,15.6,1023.4,5936,26,43,4.0,73,Chuva
MET2025-0805,SBGR,2025-07-08 12:00,16.5,1023.0,5936,26,44,4.0,77,Chuva
MET2025-0801,SBGL,2025-07-08 00:00,19.1,1010.1,8821,14,39,2.6,65,Chuva
MET2025-0802,SBGL,2025-07-08 03:00,18.2,1010.5,8821,14,26,2.6,56,Chuva
MET2025-0803,SBGL,2025-07-08 06:00,17.3,1011.0,8821,14,39,2.6,56,Chuva
MET2025-0804,SBGL,2025-07-08 09:00,18.2,1010.5,8821,14,34,2.6,65,Chuva
MET2025-0805,SBGL,2025-07-08 12:00,19.1,1010.1,8821,14,32,2.6,65,Chuva
MET2025-0801,SBBR,2025-07-08 00:00,20.5,1016.7,11485,7,32,1.4,42,Chuva
MET2025-0802,SBBR,2025-07-08 03:00,19.6,1017.1,11485,7,23,1.4,37,Chuva
MET2025-0803,SBBR,2025-07-08 06:00,18.7,1017.6,11485,7,28,1.4,43,Chuva
MET2025-0804,SBBR,2025-07-08 09:00,19.6,1017.1,11485,7,22,1.4,39,Chuva
MET2025-0805,SBBR,2025-07-08 12:00,20.5,1016.7,11485,7,26,1.4,37,Chuva
MET2025-0801,SBCF,2025-07-08 00:00,15.6,1018.3,9494,15,31,3.1,75,Chuva
MET2025-0802,SBCF,2025-07-08 03:00,14.7,1018.8,9494,15,32,3.1,49,Chuva
MET2025-0803,SBCF,2025-07-08 06:00,13.8,1019.3,9494,15,36,3.1,59,Chuva
MET2025-0804,SBCF,2025-07-08 09:00,14.7,1018.8,9494,15,36,3.1,61,Chuva
MET2025-0805,SBCF,2025-07-08 12:00,15.6,1018.3,9494,15,25,3.1,63,Chuva
MET2025-0801,SBPA,2025-07-08 00:00,9.8,1014.5,4000,29,47,5.5,99,Chuva intensa
MET2025-0802,SBPA,2025-07-08 03:00,8.9,1015.0,4000,29,48,5.5,100,Chuva intensa
MET2025-0803,SBPA,2025-07-08 06:00,8.0,1015.4,4000,29,54,5.5,94,Chuva intensa
MET2025-0804,SBPA,2025-07-08 09:00,8.9,1015.0,4000,29,48,5.5,100,Chuva intensa
MET2025-0805,SBPA,2025-07-08 12:00,9.8,1014.5,4000,29,53,5.5,87,Chuva intensa
MET2025-0801,SBCT,2025-07-08 00:00,11.8,1011.3,6121,29,44,3.9,92,Chuva
MET2025-0802,SBCT,2025-07-08 03:00,10.9,1011.7,6121,29,49,3.9,75,Chuva
MET2025-0803,SBCT,2025-07-08 06:00,10.0,1012.2,6121,29,42,3.9,65,Chuva
MET2025-0804,SBCT,2025-07-08 09:00,10.9,1011.7,6121,29,39,3.9,78,Chuva
MET2025-0805,SBCT,2025-07-08 12:00,11.8,1011.3,6121,29,53,3.9,83,Chuva
MET2025-0801,SBRF,2025-07-08 00:00,23.8,1009.9,12364,14,38,0.3,26,Ceu aberto
MET2025-0802,SBRF,2025-07-08 03:00,22.9,1010.3,12364,14,27,0.3,25,Ceu aberto
MET2025-0803,SBRF,2025-07-08 06:00,22.0,1010.8,12364,14,37,0.3,24,Ceu aberto
MET2025-0804,SBRF,2025-07-08 09:00,22.9,1010.3,12364,14,39,0.3,16,Ceu aberto
MET2025-0805,SBRF,2025-07-08 12:00,23.8,1009.9,12364,14,27,0.3,21,Ceu aberto
MET2025-0801,SBFL,2025-07-08 00:00,16.6,1015.7,7028,20,40,3.6,61,Chuva
MET2025-0802,SBFL,2025-07-08 03:00,15.7,1016.2,7028,20,37,3.6,70,Chuva
MET2025-0803,SBFL,2025-07-08 06:00,14.8,1016.6,7028,20,42,3.6,77,Chuva
MET2025-0804,SBFL,2025-07-08 09:00,15.7,1016.2,7028,20,31,3.6,79,Chuva
MET2025-0805,SBFL,2025-07-08 12:00,16.6,1015.7,7028,20,43,3.6,63,Chuva
MET2025-0801,SBSV,2025-07-08 00:00,20.4,1011.3,8351,18,30,1.5,48,Chuva
MET2025-0802,SBSV,2025-07-08 03:00,19.5,1011.8,8351,18,35,1.5,35,Chuva
MET2025-0803,SBSV,2025-07-08 06:00,18.6,1012.2,8351,18,38,1.5,53,Chuva
MET2025-0804,SBSV,2025-07-08 09:00,19.5,1011.8,8351,18,29,1.5,31,Chuva
MET2025-0805,SBSV,2025-07-08 12:00,20.4,1011.3,8351,18,40,1.5,45,Chuva
MET2025-0801,SBCG,2025-07-08 00:00,16.9,1012.4,8225,13,34,2.0,48,Chuva
MET2025-0802,SBCG,2025-07-08 03:00,16.0,1012.8,8225,13,24,2.0,52,Chuva
MET2025-0803,SBCG,2025-07-08 06:00,15.1,1013.3,8225,13,36,2.0,68,Chuva
MET2025-0804,SBCG,2025-07-08 09:00,16.0,1012.8,8225,13,27,2.0,50,Chuva
MET2025-0805,SBCG,2025-07-08 12:00,16.9,1012.4,8225,13,30,2.0,78,Chuva
MET2025-0901,SBGR,2025-07-09 00:00,14.2,1016.3,7163,23,43,3.2,69,Chuva
MET2025-0902,SBGR,2025-07-09 03:00,13.3,1016.7,7163,23,46,3.2,62,Chuva
MET2025-0903,SBGR,2025-07-09 06:00,12.4,1017.2,7163,23,42,3.2,78,Chuva
MET2025-0904,SBGR,2025-07-09 09:00,13.3,1016.7,7163,23,35,3.2,52,Chuva
MET2025-0905,SBGR,2025-07-09 12:00,14.2,1016.3,7163,23,44,3.2,69,Chuva
MET2025-0901,SBGL,2025-07-09 00:00,14.4,1019.1,8023,21,37,3.4,74,Chuva
MET2025-0902,SBGL,2025-07-09 03:00,13.5,1019.6,8023,21,46,3.4,59,Chuva
MET2025-0903,SBGL,2025-07-09 06:00,12.6,1020.0,8023,21,38,3.4,68,Chuva
MET2025-0904,SBGL,2025-07-09 09:00,13.5,1019.6,8023,21,42,3.4,69,Chuva
MET2025-0905,SBGL,2025-07-09 12:00,14.4,1019.1,8023,21,40,3.4,83,Chuva
MET2025-0901,SBBR,2025-07-09 00:00,21.2,1008.5,12157,12,25,0.0,17,Ceu aberto
MET2025-0902,SBBR,2025-07-09 03:00,20.3,1008.9,12157,12,26,0.0,23,Ceu aberto
MET2025-0903,SBBR,2025-07-09 06:00,19.4,1009.4,12157,12,36,0.0,31,Ceu aberto
MET2025-0904,SBBR,2025-07-09 09:00,20.3,1008.9,12157,12,26,0.0,21,Ceu aberto
MET2025-0905,SBBR,2025-07-09 12:00,21.2,1008.5,12157,12,33,0.0,20,Ceu aberto
MET2025-0901,SBCF,2025-07-09 00:00,18.3,1012.2,8314,17,34,2.0,44,Chuva
MET2025-0902,SBCF,2025-07-09 03:00,17.4,1012.7,8314,17,34,2.0,41,Chuva
MET2025-0903,SBCF,2025-07-09 06:00,16.5,1013.1,8314,17,39,2.0,44,Chuva
MET2025-0904,SBCF,2025-07-09 09:00,17.4,1012.7,8314,17,42,2.0,43,Chuva
MET2025-0905,SBCF,2025-07-09 12:00,18.3,1012.2,8314,17,31,2.0,60,Chuva
MET2025-0901,SBPA,2025-07-09 00:00,12.0,1016.9,4000,32,46,5.7,100,Chuva intensa
MET2025-0902,SBPA,2025-07-09 03:00,11.1,1017.4,4000,32,47,5.7,94,Chuva intensa
MET2025-0903,SBPA,2025-07-09 06:00,10.2,1017.8,4000,32,45,5.7,100,Chuva intensa
MET2025-0904,SBPA,2025-07-09 09:00,11.1,1017.4,4000,32,48,5.7,100,Chuva intensa
MET2025-0905,SBPA,2025-07-09 12:00,12.0,1016.9,4000,32,55,5.7,100,Chuva intensa
MET2025-0901,SBCT,2025-07-09 00:00,11.2,1018.4,5212,24,35,4.2,70,Chuva
MET2025-0902,SBCT,2025-07-09 03:00,10.3,1018.9,5212,24,38,4.2,89,Chuva
MET2025-0903,SBCT,2025-07-09 06:00,9.4,1019.3,5212,24,38,4.2,88,Chuva
MET2025-0904,SBCT,2025-07-09 09:00,10.3,1018.9,5212,24,40,4.2,98,Chuva
MET2025-0905,SBCT,2025-07-09 12:00,11.2,1018.4,5212,24,47,4.2,85,Chuva
MET2025-0901,SBRF,2025-07-09 00:00,24.4,1009.6,11630,17,30,0.6,30,Chuva
MET2025-0902,SBRF,2025-07-09 03:00,23.5,1010.1,11630,17,40,0.6,29,Chuva
MET2025-0903,SBRF,2025-07-09 06:00,22.5,1010.5,11630,17,39,0.6,16,Chuva
MET2025-0904,SBRF,2025-07-09 09:00,23.5,1010.1,11630,17,33,0.6,32,Chuva
MET2025-0905,SBRF,2025-07-09 12:00,24.4,1009.6,11630,17,33,0.6,28,Chuva
MET2025-0901,SBFL,2025-07-09 00:00,13.6,1017.6,6697,27,45,4.0,80,Chuva
MET2025-0902,SBFL,2025-07-09 03:00,12.7,1018.0,6697,27,37,4.0,75,Chuva
MET2025-0903,SBFL,2025-07-09 06:00,11.8,1018.5,6697,27,46,4.0,75,Chuva
MET2025-0904,SBFL,2025-07-09 09:00,12.7,1018.0,6697,27,37,4.0,72,Chuva
MET2025-0905,SBFL,2025-07-09 12:00,13.6,1017.6,6697,27,45,4.0,76,Chuva
MET2025-0901,SBSV,2025-07-09 00:00,23.6,1015.9,9741,16,40,1.1,29,Chuva
MET2025-0902,SBSV,2025-07-09 03:00,22.7,1016.4,9741,16,29,1.1,32,Chuva
MET2025-0903,SBSV,2025-07-09 06:00,21.8,1016.8,9741,16,35,1.1,34,Chuva
MET2025-0904,SBSV,2025-07-09 09:00,22.7,1016.4,9741,16,36,1.1,46,Chuva
MET2025-0905,SBSV,2025-07-09 12:00,23.6,1015.9,9741,16,33,1.1,40,Chuva
MET2025-0901,SBCG,2025-07-09 00:00,18.4,1012.2,10390,23,42,2.8,64,Chuva
MET2025-0902,SBCG,2025-07-09 03:00,17.5,1012.6,10390,23,46,2.8,75,Chuva
MET2025-0903,SBCG,2025-07-09 06:00,16.6,1013.1,10390,23,36,2.8,65,Chuva
MET2025-0904,SBCG,2025-07-09 09:00,17.5,1012.6,10390,23,43,2.8,59,Chuva
MET2025-0905,SBCG,2025-07-09 12:00,18.4,1012.2,10390,23,44,2.8,69,Chuva
MET2025-1001,SBGR,2025-07-10 00:00,16.2,1016.2,7339,16,27,2.0,61,Chuva
MET2025-1002,SBGR,2025-07-10 03:00,15.3,1016.6,7339,16,34,2.0,42,Chuva
MET2025-1003,SBGR,2025-07-10 06:00,14.4,1017.1,7339,16,38,2.0,48,Chuva
MET2025-1004,SBGR,2025-07-10 09:00,15.3,1016.6,7339,16,40,2.0,57,Chuva
MET2025-1005,SBGR,2025-07-10 12:00,16.2,1016.2,7339,16,30,2.0,56,Chuva
MET2025-1001,SBGL,2025-07-10 00:00,17.1,1013.4,10052,19,35,2.0,65,Chuva
MET2025-1002,SBGL,2025-07-10 03:00,16.1,1013.9,10052,19,30,2.0,67,Chuva
MET2025-1003,SBGL,2025-07-10 06:00,15.2,1014.4,10052,19,37,2.0,28,Chuva
MET2025-1004,SBGL,2025-07-10 09:00,16.1,1013.9,10052,19,33,2.0,24,Chuva
MET2025-1005,SBGL,2025-07-10 12:00,17.1,1013.4,10052,19,34,2.0,29,Chuva
MET2025-1001,SBBR,2025-07-10 00:00,19.8,1017.0,12644,11,34,0.3,14,Ceu aberto
MET2025-1002,SBBR,2025-07-10 03:00,18.9,1017.4,12644,11,30,0.3,28,Ceu aberto
MET2025-1003,SBBR,2025-07-10 06:00,18.0,1017.9,12644,11,32,0.3,13,Ceu aberto
MET2025-1004,SBBR,2025-07-10 09:00,18.9,1017.4,12644,11,34,0.3,13,Ceu aberto
MET2025-1005,SBBR,2025-07-10 12:00,19.8,1017.0,12644,11,26,0.3,16,Ceu aberto
MET2025-1001,SBCF,2025-07-10 00:00,17.6,1016.1,7979,22,35,3.1,68,Chuva
MET2025-1002,SBCF,2025-07-10 03:00,16.7,1016.6,7979,22,43,3.1,62,Chuva
MET2025-1003,SBCF,2025-07-10 06:00,15.8,1017.1,7979,22,43,3.1,78,Chuva
MET2025-1004,SBCF,2025-07-10 09:00,16.7,1016.6,7979,22,38,3.1,77,Chuva
MET2025-1005,SBCF,2025-07-10 12:00,17.6,1016.1,7979,22,47,3.1,73,Chuva
MET2025-1001,SBPA,2025-07-10 00:00,11.3,1013.1,4000,27,43,5.3,100,Chuva intensa
MET2025-1002,SBPA,2025-07-10 03:00,10.4,1013.5,4000,27,39,5.3,96,Chuva intensa
MET2025-1003,SBPA,2025-07-10 06:00,9.5,1014.0,4000,27,41,5.3,82,Chuva intensa
MET2025-1004,SBPA,2025-07-10 09:00,10.4,1013.5,4000,27,40,5.3,100,Chuva intensa
MET2025-1005,SBPA,2025-07-10 12:00,11.3,1013.1,4000,27,41,5.3,100,Chuva intensa
MET2025-1001,SBCT,2025-07-10 00:00,14.4,1018.3,3926,32,54,4.8,88,Chuva
MET2025-1002,SBCT,2025-07-10 03:00,13.4,1018.8,3926,32,47,4.8,94,Chuva
MET2025-1003,SBCT,2025-07-10 06:00,12.5,1019.2,3926,32,43,4.8,84,Chuva
MET2025-1004,SBCT,2025-07-10 09:00,13.4,1018.8,3926,32,47,4.8,84,Chuva
MET2025-1005,SBCT,2025-07-10 12:00,14.4,1018.3,3926,32,54,4.8,100,Chuva
MET2025-1001,SBRF,2025-07-10 00:00,22.5,1016.2,12921,18,36,0.0,15,Ceu aberto
MET2025-1002,SBRF,2025-07-10 03:00,21.6,1016.7,12921,18,42,0.0,9,Ceu aberto
MET2025-1003,SBRF,2025-07-10 06:00,20.7,1017.1,12921,18,38,0.0,24,Ceu aberto
MET2025-1004,SBRF,2025-07-10 09:00,21.6,1016.7,12921,18,34,0.0,35,Ceu aberto
MET2025-1005,SBRF,2025-07-10 12:00,22.5,1016.2,12921,18,36,0.0,26,Ceu aberto
MET2025-1001,SBFL,2025-07-10 00:00,15.5,1018.7,5215,25,39,4.0,69,Chuva
MET2025-1002,SBFL,2025-07-10 03:00,14.6,1019.2,5215,25,46,4.0,73,Chuva
MET2025-1003,SBFL,2025-07-10 06:00,13.7,1019.7,5215,25,48,4.0,84,Chuva
MET2025-1004,SBFL,2025-07-10 09:00,14.6,1019.2,5215,25,37,4.0,78,Chuva
MET2025-1005,SBFL,2025-07-10 12:00,15.5,1018.7,5215,25,40,4.0,94,Chuva
MET2025-1001,SBSV,2025-07-10 00:00,21.5,1013.3,10641,23,44,1.2,36,Chuva
MET2025-1002,SBSV,2025-07-10 03:00,20.6,1013.8,10641,23,34,1.2,30,Chuva
MET2025-1003,SBSV,2025-07-10 06:00,19.7,1014.2,10641,23,46,1.2,39,Chuva
MET2025-1004,SBSV,2025-07-10 09:00,20.6,1013.8,10641,23,47,1.2,42,Chuva
MET2025-1005,SBSV,2025-07-10 12:00,21.5,1013.3,10641,23,45,1.2,40,Chuva
MET2025-1001,SBCG,2025-07-10 00:00,19.6,1017.4,8656,15,28,2.3,39,Chuva
MET2025-1002,SBCG,2025-07-10 03:00,18.7,1017.9,8656,15,29,2.3,38,Chuva
MET2025-1003,SBCG,2025-07-10 06:00,17.8,1018.3,8656,15,34,2.3,52,Chuva
MET2025-1004,SBCG,2025-07-10 09:00,18.7,1017.9,8656,15,39,2.3,62,Chuva
MET2025-1005,SBCG,2025-07-10 12:00,19.6,1017.4,8656,15,34,2.3,66,Chuva
MET2025-1101,SBGR,2025-07-11 00:00,14.6,1016.5,7404,19,31,2.9,59,Chuva
MET2025-1102,SBGR,2025-07-11 03:00,13.7,1017.0,7404,19,34,2.9,73,Chuva
MET2025-1103,SBGR,2025-07-11 06:00,12.8,1017.4,7404,19,34,2.9,68,Chuva
MET2025-1104,SBGR,2025-07-11 09:00,13.7,1017.0,7404,19,42,2.9,56,Chuva
MET2025-1105,SBGR,2025-07-11 12:00,14.6,1016.5,7404,19,31,2.9,52,Chuva
MET2025-1101,SBGL,2025-07-11 00:00,16.7,1021.2,9505,22,46,3.6,81,Chuva
MET2025-1102,SBGL,2025-07-11 03:00,15.8,1021.7,9505,22,37,3.6,87,Chuva
MET2025-1103,SBGL,2025-07-11 06:00,14.8,1022.1,9505,22,42,3.6,65,Chuva
MET2025-1104,SBGL,2025-07-11 09:00,15.8,1021.7,9505,22,35,3.6,67,Chuva
MET2025-1105,SBGL,2025-07-11 12:00,16.7,1021.2,9505,22,39,3.6,51,Chuva
MET2025-1101,SBBR,2025-07-11 00:00,20.2,1017.7,12275,11,30,0.5,21,Ceu aberto
MET2025-1102,SBBR,2025-07-11 03:00,19.3,1018.1,12275,11,33,0.5,6,Ceu aberto
MET2025-1103,SBBR,2025-07-11 06:00,18.4,1018.6,12275,11,26,0.5,20,Ceu aberto
MET2025-1104,SBBR,2025-07-11 09:00,19.3,1018.1,12275,11,24,0.5,33,Ceu aberto
MET2025-1105,SBBR,2025-07-11 12:00,20.2,1017.7,12275,11,34,0.5,26,Ceu aberto
MET2025-1101,SBCF,2025-07-11 00:00,20.7,1011.5,10535,9,20,2.2,49,Chuva
MET2025-1102,SBCF,2025-07-11 03:00,19.8,1012.0,10535,9,31,2.2,47,Chuva
MET2025-1103,SBCF,2025-07-11 06:00,18.8,1012.4,10535,9,24,2.2,59,Chuva
MET2025-1104,SBCF,2025-07-11 09:00,19.8,1012.0,10535,9,26,2.2,36,Chuva
MET2025-1105,SBCF,2025-07-11 12:00,20.7,1011.5,10535,9,28,2.2,59,Chuva
MET2025-1101,SBPA,2025-07-11 00:00,12.6,1017.3,5499,19,31,5.0,83,Chuva
MET2025-1102,SBPA,2025-07-11 03:00,11.6,1017.8,5499,19,38,5.0,85,Chuva
MET2025-1103,SBPA,2025-07-11 06:00,10.7,1018.3,5499,19,35,5.0,91,Chuva
MET2025-1104,SBPA,2025-07-11 09:00,11.6,1017.8,5499,19,32,5.0,82,Chuva
MET2025-1105,SBPA,2025-07-11 12:00,12.6,1017.3,5499,19,34,5.0,76,Chuva
MET2025-1101,SBCT,2025-07-11 00:00,13.0,1016.7,3617,24,43,4.5,83,Chuva
MET2025-1102,SBCT,2025-07-11 03:00,12.1,1017.2,3617,24,41,4.5,86,Chuva
MET2025-1103,SBCT,2025-07-11 06:00,11.1,1017.6,3617,24,39,4.5,76,Chuva
MET2025-1104,SBCT,2025-07-11 09:00,12.1,1017.2,3617,24,48,4.5,72,Chuva
MET2025-1105,SBCT,2025-07-11 12:00,13.0,1016.7,3617,24,41,4.5,88,Chuva
MET2025-1101,SBRF,2025-07-11 00:00,24.2,1016.1,10366,15,32,0.7,42,Chuva
MET2025-1102,SBRF,2025-07-11 03:00,23.3,1016.5,10366,15,28,0.7,32,Chuva
MET2025-1103,SBRF,2025-07-11 06:00,22.4,1017.0,10366,15,33,0.7,29,Chuva
MET2025-1104,SBRF,2025-07-11 09:00,23.3,1016.5,10366,15,31,0.7,45,Chuva
MET2025-1105,SBRF,2025-07-11 12:00,24.2,1016.1,10366,15,30,0.7,31,Chuva
MET2025-1101,SBFL,2025-07-11 00:00,15.3,1012.6,7735,26,37,3.8,85,Chuva
MET2025-1102,SBFL,2025-07-11 03:00,14.4,1013.1,7735,26,50,3.8,96,Chuva
