id_voo,codigo_voo,data,horario_previsto,horario_realizado,aeroporto_origem,aeroporto_destino,id_rota,matricula_aeronave,atraso_minutos,status,motivo_atraso,cancelado,desviado
2024-001425,XYZ241425,2024-07-05,09:00,2024-07-05 09:22,SBGR,SBGL,ROT001,PR-JRD,22,Realizado,Meteorologia,0,0
2024-001426,XYZ241426,2024-07-05,09:00,2024-07-05 09:25,SBGR,SBBR,ROT002,PR-KSE,25,Realizado,Meteorologia,0,0
2024-001427,XYZ241427,2024-07-05,09:00,2024-07-05 09:30,SBGR,SBCF,ROT003,PR-LTF,30,Realizado,Meteorologia,0,0
2024-001428,XYZ241428,2024-07-05,09:00,2024-07-05 09:33,SBGR,SBPA,ROT004,PR-MUG,33,Desviado,Meteorologia,0,1
2024-001429,XYZ241429,2024-07-05,09:00,2024-07-05 09:27,SBGL,SBBR,ROT010,PR-NVH,27,Realizado,Meteorologia,0,0
2024-001430,XYZ241430,2024-07-05,09:00,2024-07-05 09:36,SBGL,SBCF,ROT011,PR-PWL,36,Realizado,Meteorologia,0,0
2024-001431,XYZ241431,2024-07-05,09:00,2024-07-05 09:39,SBGL,SBPA,ROT012,PR-QXA,39,Desviado,Meteorologia,0,1
2024-001432,XYZ241432,2024-07-05,09:00,2024-07-05 09:11,SBGL,SBCT,ROT013,PR-RYB,11,Realizado,Meteorologia,0,0
2024-001433,XYZ241433,2024-07-05,12:00,2024-07-05 12:46,SBGR,SBGL,ROT001,PR-SCD,46,Realizado,Meteorologia,0,0
2024-001434,XYZ241434,2024-07-05,12:00,2024-07-05 12:24,SBGR,SBBR,ROT002,PR-TQJ,24,Realizado,Meteorologia,0,0
2024-001435,XYZ241435,2024-07-05,12:00,2024-07-05 12:50,SBGR,SBCF,ROT003,PR-UKM,50,Desviado,Meteorologia,0,1
2024-001436,XYZ241436,2024-07-05,12:00,2024-07-05 12:17,SBGR,SBPA,ROT004,PR-VPN,17,Realizado,Meteorologia,0,0
2024-001437,XYZ241437,2024-07-05,12:00,2024-07-05 12:49,SBGL,SBBR,ROT010,PR-WAR,49,Realizado,Meteorologia,0,0
2024-001438,XYZ241438,2024-07-05,12:00,2024-07-05 12:26,SBGL,SBCF,ROT011,PR-XBE,26,Realizado,Meteorologia,0,0
2024-001439,XYZ241439,2024-07-05,12:00,2024-07-05 12:37,SBGL,SBPA,ROT012,PR-YCF,37,Realizado,Meteorologia,0,0
2024-001440,XYZ241440,2024-07-05,12:00,2024-07-05 12:25,SBGL,SBCT,ROT013,PR-ZDG,25,Realizado,Meteorologia,0,0
2024-001441,XYZ241441,2024-07-06,00:00,2024-07-06 00:40,SBGR,SBGL,ROT001,PR-ADH,40,Realizado,Meteorologia,0,0
2024-001442,XYZ241442,2024-07-06,00:00,2024-07-06 00:18,SBGR,SBBR,ROT002,PR-BKR,18,Realizado,Meteorologia,0,0
2024-001443,XYZ241443,2024-07-06,00:00,2024-07-06 00:47,SBGR,SBCF,ROT003,PR-CEV,47,Realizado,Meteorologia,0,0
2024-001444,XYZ241444,2024-07-06,00:00,2024-07-06 00:41,SBGR,SBPA,ROT004,PR-DQF,41,Realizado,Meteorologia,0,0
2024-001445,XYZ241445,2024-07-06,00:00,2024-07-06 00:46,SBGL,SBBR,ROT010,PR-EHX,46,Realizado,Meteorologia,0,0
2024-001446,XYZ241446,2024-07-06,00:00,2024-07-06 00:28,SBGL,SBCF,ROT011,PR-FKA,28,Realizado,Meteorologia,0,0
2024-001447,XYZ241447,2024-07-06,00:00,2024-07-06 00:43,SBGL,SBPA,ROT012,PR-GMB,43,Realizado,Meteorologia,0,0
2024-001448,XYZ241448,2024-07-06,00:00,2024-07-06 00:36,SBGL,SBCT,ROT013,PR-HNC,36,Realizado,Meteorologia,0,0
2024-001449,XYZ241449,2024-07-06,03:00,2024-07-06 03:39,SBGR,SBGL,ROT001,PR-JRD,39,Realizado,Meteorologia,0,0
2024-001450,XYZ241450,2024-07-06,03:00,2024-07-06 03:47,SBGR,SBBR,ROT002,PR-KSE,47,Realizado,Meteorologia,0,0
2024-001451,XYZ241451,2024-07-06,03:00,2024-07-06 03:32,SBGR,SBCF,ROT003,PR-LTF,32,Realizado,Meteorologia,0,0
2024-001452,XYZ241452,2024-07-06,03:00,2024-07-06 03:27,SBGR,SBPA,ROT004,PR-MUG,27,Realizado,Meteorologia,0,0
2024-001453,XYZ241453,2024-07-06,03:00,,SBGL,SBBR,ROT010,PR-NVH,0,Cancelado,Meteorologia,1,0
2024-001454,XYZ241454,2024-07-06,03:00,2024-07-06 03:15,SBGL,SBCF,ROT011,PR-PWL,15,Realizado,Meteorologia,0,0
2024-001455,XYZ241455,2024-07-06,03:00,2024-07-06 03:18,SBGL,SBPA,ROT012,PR-QXA,18,Realizado,Meteorologia,0,0
2024-001456,XYZ241456,2024-07-06,03:00,2024-07-06 03:15,SBGL,SBCT,ROT013,PR-RYB,15,Realizado,Meteorologia,0,0
2024-001457,XYZ241457,2024-07-06,06:00,2024-07-06 06:49,SBGR,SBGL,ROT001,PR-SCD,49,Realizado,Meteorologia,0,0
2024-001458,XYZ241458,2024-07-06,06:00,2024-07-06 06:20,SBGR,SBBR,ROT002,PR-TQJ,20,Realizado,Meteorologia,0,0
2024-001459,XYZ241459,2024-07-06,06:00,2024-07-06 06:23,SBGR,SBCF,ROT003,PR-UKM,23,Realizado,Meteorologia,0,0
2024-001460,XYZ241460,2024-07-06,06:00,2024-07-06 06:47,SBGR,SBPA,ROT004,PR-VPN,47,Realizado,Meteorologia,0,0
2024-001461,XYZ241461,2024-07-06,06:00,2024-07-06 06:10,SBGL,SBBR,ROT010,PR-WAR,10,Realizado,Meteorologia,0,0
2024-001462,XYZ241462,2024-07-06,06:00,2024-07-06 06:37,SBGL,SBCF,ROT011,PR-XBE,37,Desviado,Meteorologia,0,1
2024-001463,XYZ241463,2024-07-06,06:00,2024-07-06 06:45,SBGL,SBPA,ROT012,PR-YCF,45,Realizado,Meteorologia,0,0
2024-001464,XYZ241464,2024-07-06,06:00,2024-07-06 06:15,SBGL,SBCT,ROT013,PR-ZDG,15,Realizado,Meteorologia,0,0
2024-001465,XYZ241465,2024-07-06,09:00,2024-07-06 09:45,SBGR,SBGL,ROT001,PR-ADH,45,Realizado,Meteorologia,0,0
2024-001466,XYZ241466,2024-07-06,09:00,2024-07-06 09:29,SBGR,SBBR,ROT002,PR-BKR,29,Desviado,Meteorologia,0,1
2024-001467,XYZ241467,2024-07-06,09:00,2024-07-06 09:20,SBGR,SBCF,ROT003,PR-CEV,20,Realizado,Meteorologia,0,0
2024-001468,XYZ241468,2024-07-06,09:00,2024-07-06 09:41,SBGR,SBPA,ROT004,PR-DQF,41,Desviado,Meteorologia,0,1
2024-001469,XYZ241469,2024-07-06,09:00,2024-07-06 09:43,SBGL,SBBR,ROT010,PR-EHX,43,Desviado,Meteorologia,0,1
2024-001470,XYZ241470,2024-07-06,09:00,,SBGL,SBCF,ROT011,PR-FKA,0,Cancelado,Meteorologia,1,0
2024-001471,XYZ241471,2024-07-06,09:00,2024-07-06 09:21,SBGL,SBPA,ROT012,PR-GMB,21,Realizado,Meteorologia,0,0
2024-001472,XYZ241472,2024-07-06,09:00,2024-07-06 09:21,SBGL,SBCT,ROT013,PR-HNC,21,Realizado,Meteorologia,0,0
2024-001473,XYZ241473,2024-07-06,12:00,2024-07-06 12:26,SBGR,SBGL,ROT001,PR-JRD,26,Realizado,Meteorologia,0,0
2024-001474,XYZ241474,2024-07-06,12:00,2024-07-06 12:39,SBGR,SBBR,ROT002,PR-KSE,39,Realizado,Meteorologia,0,0
2024-001475,XYZ241475,2024-07-06,12:00,2024-07-06 12:25,SBGR,SBCF,ROT003,PR-LTF,25,Realizado,Meteorologia,0,0
2024-001476,XYZ241476,2024-07-06,12:00,2024-07-06 12:32,SBGR,SBPA,ROT004,PR-MUG,32,Realizado,Meteorologia,0,0
2024-001477,XYZ241477,2024-07-06,12:00,2024-07-06 12:45,SBGL,SBBR,ROT010,PR-NVH,45,Realizado,Meteorologia,0,0
2024-001478,XYZ241478,2024-07-06,12:00,2024-07-06 12:20,SBGL,SBCF,ROT011,PR-PWL,20,Realizado,Meteorologia,0,0
2024-001479,XYZ241479,2024-07-06,12:00,2024-07-06 12:48,SBGL,SBPA,ROT012,PR-QXA,48,Realizado,Meteorologia,0,0
2024-001480,XYZ241480,2024-07-06,12:00,2024-07-06 12:27,SBGL,SBCT,ROT013,PR-RYB,27,Realizado,Meteorologia,0,0
2024-001481,XYZ241481,2024-07-07,00:00,2024-07-07 00:49,SBGR,SBGL,ROT001,PR-SCD,49,Realizado,Meteorologia,0,0
2024-001482,XYZ241482,2024-07-07,00:00,2024-07-07 00:42,SBGR,SBBR,ROT002,PR-TQJ,42,Realizado,Meteorologia,0,0
2024-001483,XYZ241483,2024-07-07,00:00,,SBGR,SBCF,ROT003,PR-UKM,0,Cancelado,Meteorologia,1,0
2024-001484,XYZ241484,2024-07-07,00:00,2024-07-07 00:56,SBGR,SBPA,ROT004,PR-VPN,56,Desviado,Meteorologia,0,1
2024-001485,XYZ241485,2024-07-07,00:00,2024-07-07 00:47,SBGL,SBBR,ROT010,PR-WAR,47,Realizado,Meteorologia,0,0
2024-001486,XYZ241486,2024-07-07,00:00,2024-07-07 00:29,SBGL,SBCF,ROT011,PR-XBE,29,Realizado,Meteorologia,0,0
2024-001487,XYZ241487,2024-07-07,00:00,2024-07-07 00:11,SBGL,SBPA,ROT012,PR-YCF,11,Realizado,Meteorologia,0,0
2024-001488,XYZ241488,2024-07-07,00:00,2024-07-07 00:28,SBGL,SBCT,ROT013,PR-ZDG,28,Realizado,Meteorologia,0,0
2024-001489,XYZ241489,2024-07-07,03:00,2024-07-07 03:27,SBGR,SBGL,ROT001,PR-ADH,27,Realizado,Meteorologia,0,0
2024-001490,XYZ241490,2024-07-07,03:00,2024-07-07 03:45,SBGR,SBBR,ROT002,PR-BKR,45,Realizado,Meteorologia,0,0
2024-001491,XYZ241491,2024-07-07,03:00,2024-07-07 03:33,SBGR,SBCF,ROT003,PR-CEV,33,Realizado,Meteorologia,0,0
2024-001492,XYZ241492,2024-07-07,03:00,2024-07-07 03:21,SBGR,SBPA,ROT004,PR-DQF,21,Desviado,Meteorologia,0,1
2024-001493,XYZ241493,2024-07-07,03:00,2024-07-07 03:19,SBGL,SBBR,ROT010,PR-EHX,19,Realizado,Meteorologia,0,0
2024-001494,XYZ241494,2024-07-07,03:00,2024-07-07 03:14,SBGL,SBCF,ROT011,PR-FKA,14,Realizado,Meteorologia,0,0
2024-001495,XYZ241495,2024-07-07,03:00,2024-07-07 03:49,SBGL,SBPA,ROT012,PR-GMB,49,Realizado,Meteorologia,0,0
2024-001496,XYZ241496,2024-07-07,03:00,2024-07-07 03:29,SBGL,SBCT,ROT013,PR-HNC,29,Realizado,Meteorologia,0,0
2024-001497,XYZ241497,2024-07-07,06:00,2024-07-07 06:35,SBGR,SBGL,ROT001,PR-JRD,35,Realizado,Meteorologia,0,0
2024-001498,XYZ241498,2024-07-07,06:00,2024-07-07 06:42,SBGR,SBBR,ROT002,PR-KSE,42,Realizado,Meteorologia,0,0
2024-001499,XYZ241499,2024-07-07,06:00,2024-07-07 06:33,SBGR,SBCF,ROT003,PR-LTF,33,Realizado,Meteorologia,0,0
2024-001500,XYZ241500,2024-07-07,06:00,2024-07-07 06:20,SBGR,SBPA,ROT004,PR-MUG,20,Realizado,Meteorologia,0,0
2024-001501,XYZ241501,2024-07-07,06:00,2024-07-07 06:19,SBGL,SBBR,ROT010,PR-NVH,19,Realizado,Meteorologia,0,0
2024-001502,XYZ241502,2024-07-07,06:00,2024-07-07 06:41,SBGL,SBCF,ROT011,PR-PWL,41,Realizado,Meteorologia,0,0
2024-001503,XYZ241503,2024-07-07,06:00,2024-07-07 06:37,SBGL,SBPA,ROT012,PR-QXA,37,Realizado,Meteorologia,0,0
2024-001504,XYZ241504,2024-07-07,06:00,2024-07-07 06:21,SBGL,SBCT,ROT013,PR-RYB,21,Realizado,Meteorologia,0,0
2024-001505,XYZ241505,2024-07-07,09:00,2024-07-07 09:11,SBGR,SBGL,ROT001,PR-SCD,11,Realizado,Meteorologia,0,0
2024-001506,XYZ241506,2024-07-07,09:00,2024-07-07 09:18,SBGR,SBBR,ROT002,PR-TQJ,18,Realizado,Meteorologia,0,0
2024-001507,XYZ241507,2024-07-07,09:00,2024-07-07 09:26,SBGR,SBCF,ROT003,PR-UKM,26,Realizado,Meteorologia,0,0
2024-001508,XYZ241508,2024-07-07,09:00,2024-07-07 09:19,SBGR,SBPA,ROT004,PR-VPN,19,Realizado,Meteorologia,0,0
2024-001509,XYZ241509,2024-07-07,09:00,2024-07-07 09:43,SBGL,SBBR,ROT010,PR-WAR,43,Realizado,Meteorologia,0,0
2024-001510,XYZ241510,2024-07-07,09:00,2024-07-07 09:25,SBGL,SBCF,ROT011,PR-XBE,25,Realizado,Meteorologia,0,0
2024-001511,XYZ241511,2024-07-07,09:00,2024-07-07 09:46,SBGL,SBPA,ROT012,PR-YCF,46,Realizado,Meteorologia,0,0
2024-001512,XYZ241512,2024-07-07,09:00,2024-07-07 09:25,SBGL,SBCT,ROT013,PR-ZDG,25,Realizado,Meteorologia,0,0
2024-001513,XYZ241513,2024-07-07,12:00,2024-07-07 12:40,SBGR,SBGL,ROT001,PR-ADH,40,Realizado,Meteorologia,0,0
2024-001514,XYZ241514,2024-07-07,12:00,2024-07-07 12:28,SBGR,SBBR,ROT002,PR-BKR,28,Realizado,Meteorologia,0,0
2024-001515,XYZ241515,2024-07-07,12:00,2024-07-07 12:34,SBGR,SBCF,ROT003,PR-CEV,34,Realizado,Meteorologia,0,0
2024-001516,XYZ241516,2024-07-07,12:00,2024-07-07 12:40,SBGR,SBPA,ROT004,PR-DQF,40,Realizado,Meteorologia,0,0
2024-001517,XYZ241517,2024-07-07,12:00,2024-07-07 12:39,SBGL,SBBR,ROT010,PR-EHX,39,Realizado,Meteorologia,0,0
2024-001518,XYZ241518,2024-07-07,12:00,2024-07-07 12:36,SBGL,SBCF,ROT011,PR-FKA,36,Realizado,Meteorologia,0,0
2024-001519,XYZ241519,2024-07-07,12:00,2024-07-07 12:43,SBGL,SBPA,ROT012,PR-GMB,43,Realizado,Meteorologia,0,0
2024-001520,XYZ241520,2024-07-07,12:00,2024-07-07 12:24,SBGL,SBCT,ROT013,PR-HNC,24,Realizado,Meteorologia,0,0
2024-001521,XYZ241521,2024-07-08,00:00,2024-07-08 00:56,SBGR,SBGL,ROT001,PR-JRD,56,Desviado,Meteorologia,0,1
2024-001522,XYZ241522,2024-07-08,00:00,2024-07-08 00:20,SBGR,SBBR,ROT002,PR-KSE,20,Desviado,Meteorologia,0,1
2024-001523,XYZ241523,2024-07-08,00:00,,SBGR,SBCF,ROT003,PR-LTF,0,Cancelado,Meteorologia,1,0
2024-001524,XYZ241524,2024-07-08,00:00,2024-07-08 00:24,SBGR,SBPA,ROT004,PR-MUG,24,Realizado,Meteorologia,0,0
2024-001525,XYZ241525,2024-07-08,00:00,2024-07-08 00:16,SBGL,SBBR,ROT010,PR-NVH,16,Realizado,Meteorologia,0,0
2024-001526,XYZ241526,2024-07-08,00:00,,SBGL,SBCF,ROT011,PR-PWL,0,Cancelado,Meteorologia,1,0
2024-001527,XYZ241527,2024-07-08,00:00,2024-07-08 00:16,SBGL,SBPA,ROT012,PR-QXA,16,Realizado,Meteorologia,0,0
2024-001528,XYZ241528,2024-07-08,00:00,2024-07-08 00:23,SBGL,SBCT,ROT013,PR-RYB,23,Realizado,Meteorologia,0,0
2024-001529,XYZ241529,2024-07-08,03:00,2024-07-08 03:40,SBGR,SBGL,ROT001,PR-SCD,40,Realizado,Meteorologia,0,0
2024-001530,XYZ241530,2024-07-08,03:00,2024-07-08 03:28,SBGR,SBBR,ROT002,PR-TQJ,28,Realizado,Meteorologia,0,0
2024-001531,XYZ241531,2024-07-08,03:00,2024-07-08 03:41,SBGR,SBCF,ROT003,PR-UKM,41,Realizado,Meteorologia,0,0
2024-001532,XYZ241532,2024-07-08,03:00,2024-07-08 03:10,SBGR,SBPA,ROT004,PR-VPN,10,Realizado,Meteorologia,0,0
2024-001533,XYZ241533,2024-07-08,03:00,2024-07-08 03:38,SBGL,SBBR,ROT010,PR-WAR,38,Realizado,Meteorologia,0,0
2024-001534,XYZ241534,2024-07-08,03:00,2024-07-08 03:45,SBGL,SBCF,ROT011,PR-XBE,45,Realizado,Meteorologia,0,0
2024-001535,XYZ241535,2024-07-08,03:00,2024-07-08 03:40,SBGL,SBPA,ROT012,PR-YCF,40,Realizado,Meteorologia,0,0
2024-001536,XYZ241536,2024-07-08,03:00,2024-07-08 03:38,SBGL,SBCT,ROT013,PR-ZDG,38,Realizado,Meteorologia,0,0
2024-001537,XYZ241537,2024-07-08,06:00,2024-07-08 06:41,SBGR,SBGL,ROT001,PR-ADH,41,Realizado,Meteorologia,0,0
2024-001538,XYZ241538,2024-07-08,06:00,2024-07-08 06:34,SBGR,SBBR,ROT002,PR-BKR,34,Realizado,Meteorologia,0,0
2024-001539,XYZ241539,2024-07-08,06:00,2024-07-08 06:46,SBGR,SBCF,ROT003,PR-CEV,46,Realizado,Meteorologia,0,0
2024-001540,XYZ241540,2024-07-08,06:00,2024-07-08 06:28,SBGR,SBPA,ROT004,PR-DQF,28,Realizado,Meteorologia,0,0
2024-001541,XYZ241541,2024-07-08,06:00,2024-07-08 06:14,SBGL,SBBR,ROT010,PR-EHX,14,Realizado,Meteorologia,0,0
2024-001542,XYZ241542,2024-07-08,06:00,2024-07-08 06:34,SBGL,SBCF,ROT011,PR-FKA,34,Realizado,Meteorologia,0,0
2024-001543,XYZ241543,2024-07-08,06:00,2024-07-08 06:13,SBGL,SBPA,ROT012,PR-GMB,13,Realizado,Meteorologia,0,0
2024-001544,XYZ241544,2024-07-08,06:00,2024-07-08 06:30,SBGL,SBCT,ROT013,PR-HNC,30,Realizado,Meteorologia,0,0
2024-001545,XYZ241545,2024-07-08,09:00,2024-07-08 09:24,SBGR,SBGL,ROT001,PR-JRD,24,Realizado,Meteorologia,0,0
2024-001546,XYZ241546,2024-07-08,09:00,2024-07-08 09:57,SBGR,SBBR,ROT002,PR-KSE,57,Desviado,Meteorologia,0,1
2024-001547,XYZ241547,2024-07-08,09:00,2024-07-08 09:27,SBGR,SBCF,ROT003,PR-LTF,27,Realizado,Meteorologia,0,0
2024-001548,XYZ241548,2024-07-08,09:00,2024-07-08 09:41,SBGR,SBPA,ROT004,PR-MUG,41,Realizado,Meteorologia,0,0
2024-001549,XYZ241549,2024-07-08,09:00,2024-07-08 09:22,SBGL,SBBR,ROT010,PR-NVH,22,Realizado,Meteorologia,0,0
2024-001550,XYZ241550,2024-07-08,09:00,2024-07-08 09:40,SBGL,SBCF,ROT011,PR-PWL,40,Realizado,Meteorologia,0,0
2024-001551,XYZ241551,2024-07-08,09:00,2024-07-08 09:19,SBGL,SBPA,ROT012,PR-QXA,19,Realizado,Meteorologia,0,0
2024-001552,XYZ241552,2024-07-08,09:00,2024-07-08 09:35,SBGL,SBCT,ROT013,PR-RYB,35,Realizado,Meteorologia,0,0
2024-001553,XYZ241553,2024-07-08,12:00,2024-07-08 12:23,SBGR,SBGL,ROT001,PR-SCD,23,Desviado,Meteorologia,0,1
2024-001554,XYZ241554,2024-07-08,12:00,2024-07-08 12:18,SBGR,SBBR,ROT002,PR-TQJ,18,Realizado,Meteorologia,0,0
2024-001555,XYZ241555,2024-07-08,12:00,2024-07-08 12:28,SBGR,SBCF,ROT003,PR-UKM,28,Realizado,Meteorologia,0,0
2024-001556,XYZ241556,2024-07-08,12:00,2024-07-08 12:36,SBGR,SBPA,ROT004,PR-VPN,36,Realizado,Meteorologia,0,0
2024-001557,XYZ241557,2024-07-08,12:00,2024-07-08 12:18,SBGL,SBBR,ROT010,PR-WAR,18,Realizado,Meteorologia,0,0
2024-001558,XYZ241558,2024-07-08,12:00,2024-07-08 12:22,SBGL,SBCF,ROT011,PR-XBE,22,Realizado,Meteorologia,0,0
2024-001559,XYZ241559,2024-07-08,12:00,2024-07-08 12:38,SBGL,SBPA,ROT012,PR-YCF,38,Realizado,Meteorologia,0,0
2024-001560,XYZ241560,2024-07-08,12:00,2024-07-08 12:28,SBGL,SBCT,ROT013,PR-ZDG,28,Realizado,Meteorologia,0,0
2024-001561,XYZ241561,2024-07-09,00:00,2024-07-09 00:34,SBGR,SBGL,ROT001,PR-ADH,34,Desviado,Meteorologia,0,1
2024-001562,XYZ241562,2024-07-09,00:00,2024-07-09 00:38,SBGR,SBBR,ROT002,PR-BKR,38,Realizado,Meteorologia,0,0
2024-001563,XYZ241563,2024-07-09,00:00,2024-07-09 00:44,SBGR,SBCF,ROT003,PR-CEV,44,Realizado,Meteorologia,0,0
2024-001564,XYZ241564,2024-07-09,00:00,2024-07-09 00:18,SBGR,SBPA,ROT004,PR-DQF,18,Realizado,Meteorologia,0,0
2024-001565,XYZ241565,2024-07-09,00:00,2024-07-09 00:37,SBGL,SBBR,ROT010,PR-EHX,37,Realizado,Meteorologia,0,0
2024-001566,XYZ241566,2024-07-09,00:00,2024-07-09 00:34,SBGL,SBCF,ROT011,PR-FKA,34,Realizado,Meteorologia,0,0
2024-001567,XYZ241567,2024-07-09,00:00,2024-07-09 00:32,SBGL,SBPA,ROT012,PR-GMB,32,Realizado,Meteorologia,0,0
2024-001568,XYZ241568,2024-07-09,00:00,2024-07-09 00:13,SBGL,SBCT,ROT013,PR-HNC,13,Realizado,Meteorologia,0,0
2024-001569,XYZ241569,2024-07-09,03:00,2024-07-09 03:23,SBGR,SBGL,ROT001,PR-JRD,23,Realizado,Meteorologia,0,0
2024-001570,XYZ241570,2024-07-09,03:00,2024-07-09 03:48,SBGR,SBBR,ROT002,PR-KSE,48,Realizado,Meteorologia,0,0
2024-001571,XYZ241571,2024-07-09,03:00,2024-07-09 03:52,SBGR,SBCF,ROT003,PR-LTF,52,Desviado,Meteorologia,0,1
2024-001572,XYZ241572,2024-07-09,03:00,2024-07-09 03:16,SBGR,SBPA,ROT004,PR-MUG,16,Realizado,Meteorologia,0,0
2024-001573,XYZ241573,2024-07-09,03:00,2024-07-09 03:13,SBGL,SBBR,ROT010,PR-NVH,13,Realizado,Meteorologia,0,0
2024-001574,XYZ241574,2024-07-09,03:00,2024-07-09 03:46,SBGL,SBCF,ROT011,PR-PWL,46,Realizado,Meteorologia,0,0
2024-001575,XYZ241575,2024-07-09,03:00,2024-07-09 03:31,SBGL,SBPA,ROT012,PR-QXA,31,Realizado,Meteorologia,0,0
2024-001576,XYZ241576,2024-07-09,03:00,2024-07-09 03:17,SBGL,SBCT,ROT013,PR-RYB,17,Realizado,Meteorologia,0,0
2024-001577,XYZ241577,2024-07-09,06:00,2024-07-09 06:45,SBGR,SBGL,ROT001,PR-SCD,45,Realizado,Meteorologia,0,0
2024-001578,XYZ241578,2024-07-09,06:00,2024-07-09 06:13,SBGR,SBBR,ROT002,PR-TQJ,13,Realizado,Meteorologia,0,0
2024-001579,XYZ241579,2024-07-09,06:00,2024-07-09 06:34,SBGR,SBCF,ROT003,PR-UKM,34,Realizado,Meteorologia,0,0
2024-001580,XYZ241580,2024-07-09,06:00,2024-07-09 06:10,SBGR,SBPA,ROT004,PR-VPN,10,Realizado,Meteorologia,0,0
2024-001581,XYZ241581,2024-07-09,06:00,2024-07-09 06:41,SBGL,SBBR,ROT010,PR-WAR,41,Desviado,Meteorologia,0,1
2024-001582,XYZ241582,2024-07-09,06:00,2024-07-09 06:32,SBGL,SBCF,ROT011,PR-XBE,32,Realizado,Meteorologia,0,0
2024-001583,XYZ241583,2024-07-09,06:00,2024-07-09 06:44,SBGL,SBPA,ROT012,PR-YCF,44,Realizado,Meteorologia,0,0
2024-001584,XYZ241584,2024-07-09,06:00,2024-07-09 06:16,SBGL,SBCT,ROT013,PR-ZDG,16,Realizado,Meteorologia,0,0
2024-001585,XYZ241585,2024-07-09,09:00,2024-07-09 09:27,SBGR,SBGL,ROT001,PR-ADH,27,Desviado,Meteorologia,0,1
2024-001586,XYZ241586,2024-07-09,09:00,2024-07-09 09:48,SBGR,SBBR,ROT002,PR-BKR,48,Realizado,Meteorologia,0,0
2024-001587,XYZ241587,2024-07-09,09:00,2024-07-09 09:13,SBGR,SBCF,ROT003,PR-CEV,13,Realizado,Meteorologia,0,0
2024-001588,XYZ241588,2024-07-09,09:00,2024-07-09 09:14,SBGR,SBPA,ROT004,PR-DQF,14,Realizado,Meteorologia,0,0
2024-001589,XYZ241589,2024-07-09,09:00,,SBGL,SBBR,ROT010,PR-EHX,0,Cancelado,Meteorologia,1,0
2024-001590,XYZ241590,2024-07-09,09:00,2024-07-09 09:43,SBGL,SBCF,ROT011,PR-FKA,43,Realizado,Meteorologia,0,0
2024-001591,XYZ241591,2024-07-09,09:00,2024-07-09 09:22,SBGL,SBPA,ROT012,PR-GMB,22,Realizado,Meteorologia,0,0
2024-001592,XYZ241592,2024-07-09,09:00,2024-07-09 09:41,SBGL,SBCT,ROT013,PR-HNC,41,Realizado,Meteorologia,0,0
2024-001593,XYZ241593,2024-07-09,12:00,,SBGR,SBGL,ROT001,PR-JRD,0,Cancelado,Meteorologia,1,0
2024-001594,XYZ241594,2024-07-09,12:00,2024-07-09 12:37,SBGR,SBBR,ROT002,PR-KSE,37,Realizado,Meteorologia,0,0
2024-001595,XYZ241595,2024-07-09,12:00,,SBGR,SBCF,ROT003,PR-LTF,0,Cancelado,Meteorologia,1,0
2024-001596,XYZ241596,2024-07-09,12:00,2024-07-09 12:46,SBGR,SBPA,ROT004,PR-MUG,46,Realizado,Meteorologia,0,0
2024-001597,XYZ241597,2024-07-09,12:00,2024-07-09 12:24,SBGL,SBBR,ROT010,PR-NVH,24,Realizado,Meteorologia,0,0
2024-001598,XYZ241598,2024-07-09,12:00,2024-07-09 12:34,SBGL,SBCF,ROT011,PR-PWL,34,Realizado,Meteorologia,0,0
2024-001599,XYZ241599,2024-07-09,12:00,2024-07-09 12:19,SBGL,SBPA,ROT012,PR-QXA,19,Realizado,Meteorologia,0,0
2024-001600,XYZ241600,2024-07-09,12:00,2024-07-09 12:10,SBGL,SBCT,ROT013,PR-RYB,10,Realizado,Meteorologia,0,0
2024-001601,XYZ241601,2024-07-10,00:00,2024-07-10 00:45,SBGR,SBGL,ROT001,PR-SCD,45,Realizado,Meteorologia,0,0
2024-001602,XYZ241602,2024-07-10,00:00,2024-07-10 00:45,SBGR,SBBR,ROT002,PR-TQJ,45,Realizado,Meteorologia,0,0
2024-001603,XYZ241603,2024-07-10,00:00,2024-07-10 00:37,SBGR,SBCF,ROT003,PR-UKM,37,Realizado,Meteorologia,0,0
2024-001604,XYZ241604,2024-07-10,00:00,2024-07-10 00:12,SBGR,SBPA,ROT004,PR-VPN,12,Realizado,Meteorologia,0,0
2024-001605,XYZ241605,2024-07-10,00:00,2024-07-10 00:40,SBGL,SBBR,ROT010,PR-WAR,40,Realizado,Meteorologia,0,0
2024-001606,XYZ241606,2024-07-10,00:00,2024-07-10 00:12,SBGL,SBCF,ROT011,PR-XBE,12,Realizado,Meteorologia,0,0
2024-001607,XYZ241607,2024-07-10,00:00,2024-07-10 00:23,SBGL,SBPA,ROT012,PR-YCF,23,Realizado,Meteorologia,0,0
2024-001608,XYZ241608,2024-07-10,00:00,2024-07-10 00:17,SBGL,SBCT,ROT013,PR-ZDG,17,Realizado,Meteorologia,0,0
2024-001609,XYZ241609,2024-07-10,03:00,2024-07-10 03:34,SBGR,SBGL,ROT001,PR-ADH,34,Desviado,Meteorologia,0,1
2024-001610,XYZ241610,2024-07-10,03:00,2024-07-10 03:17,SBGR,SBBR,ROT002,PR-BKR,17,Realizado,Meteorologia,0,0
